Time,temperature,humidity,light,sound
10:21,28.8,60.8,338,41.3
10:21,28.8,60.9,335,42.1
10:21,28.8,60.8,334,42.1
10:21,28.8,60.5,332,42.3
10:21,28.8,60.3,330,43.7
10:21,28.8,60.8,328,41.1
10:21,28.8,60.7,326,41.0
10:21,28.8,60.9,325,43.5
10:21,28.8,60.9,323,41.5
10:21,28.8,61.3,320,44.9
10:21,28.8,62.2,318,41.1
10:21,28.8,62.1,316,42.1
10:21,28.8,61.7,315,41.9
10:21,28.8,61.5,313,41.7
10:21,28.8,61.4,312,41.5
10:22,28.9,61.2,312,41.7
10:22,28.8,60.8,311,41.5
10:22,28.8,61.2,310,42.2
10:22,28.8,61.1,311,40.9
10:22,28.8,61.3,313,41.7
10:22,28.8,61.4,315,41.1
10:22,28.8,61.9,317,41.1
10:22,28.8,62.2,319,42.0
10:22,28.8,62.1,320,40.4
10:22,28.9,61.8,320,40.6
10:22,28.9,61.5,318,41.6
10:22,28.9,61.5,317,40.9
10:22,28.8,61.3,315,40.7
10:22,28.8,61.3,315,40.6
10:22,28.8,61.4,315,40.7
10:23,28.8,61.6,316,41.7
10:23,28.8,61.7,318,41.1
10:23,28.8,61.6,321,41.5
10:23,28.8,61.5,325,41.0
10:23,28.9,62.4,330,40.6
10:23,28.8,62.8,334,41.5
10:23,28.8,62.7,337,41.9
10:23,28.8,62.5,340,41.0
10:23,28.8,62.1,341,41.4
10:23,28.8,61.7,342,41.4
10:23,28.8,61.3,342,41.9
10:23,28.8,61.0,341,42.3
10:23,28.8,60.8,340,42.4
10:23,28.9,60.8,339,42.1
10:23,28.9,60.9,337,41.8
10:24,28.8,60.9,335,41.2
10:24,28.8,60.9,335,41.1
10:24,28.8,60.9,335,41.3
10:24,28.8,61.0,336,41.9
10:24,28.8,61.3,339,41.1
10:24,28.8,62.2,340,40.6
10:24,28.9,62.2,342,41.3
10:24,28.8,61.9,343,40.5
10:24,28.8,61.8,343,41.0
10:24,28.8,61.8,343,42.0
10:24,28.8,61.7,343,41.4
10:24,28.8,63.1,343,41.5
10:24,28.8,63.3,343,41.1
10:24,28.8,63.1,345,41.2
10:24,28.8,62.8,346,41.2
10:25,28.8,62.7,347,42.2
10:25,28.8,62.4,350,40.6
10:25,28.8,62.6,352,42.1
10:25,28.7,63.1,352,41.3
10:25,28.7,62.9,349,40.9
10:25,28.8,62.6,345,41.7
10:25,28.8,62.3,343,41.6
10:25,28.8,62.2,327,41.3
10:25,28.8,62.2,338,41.8
10:25,28.8,62.3,336,41.0
10:25,28.8,62.3,335,41.2
10:25,28.8,63.1,335,41.5
10:25,28.8,62.9,335,40.5
10:25,28.8,62.6,337,41.7
10:25,28.8,62.4,338,42.9
10:26,28.8,62.2,335,41.3
10:26,28.8,62.0,339,40.9
10:26,28.8,62.3,340,41.8
10:26,28.8,62.5,340,41.2
10:26,28.8,62.4,340,42.4
10:26,28.8,62.0,339,41.9
10:26,28.8,61.7,338,42.1
10:26,28.8,61.6,336,42.2
10:26,28.8,61.3,335,42.7
10:26,28.8,61.0,334,42.8
10:26,28.8,61.5,333,41.3
10:26,28.8,61.6,333,41.8
10:26,28.8,61.7,334,41.0
10:26,28.8,61.6,336,40.9
10:26,28.8,61.7,340,41.5
10:27,28.8,61.9,344,40.2
10:27,28.8,62.1,348,41.3
10:27,28.7,62.2,345,43.5
10:27,28.8,62.3,356,41.0
10:27,28.8,63.0,360,41.1
10:27,28.8,64.0,361,40.4
10:27,28.8,64.2,363,41.7
10:27,28.8,63.9,365,42.1
10:27,28.7,63.6,367,41.6
10:27,28.7,63.7,368,43.8
10:27,28.8,63.5,370,41.5
10:27,28.8,63.5,373,41.3
10:27,28.7,63.3,375,41.9
10:27,28.8,63.1,378,40.3
10:27,28.8,63.0,378,41.6
10:28,28.8,62.6,379,41.6
10:28,28.8,62.4,378,43.4
10:28,28.8,62.3,378,41.7
10:28,28.8,61.9,376,41.5
10:28,28.7,61.5,375,40.6
10:28,28.8,61.3,373,42.3
10:28,28.8,61.2,370,41.3
10:28,28.8,61.1,367,41.3
10:28,28.8,61.1,363,41.6
10:28,28.8,61.0,360,41.3
10:28,28.8,61.5,357,42.0
10:28,28.8,61.7,356,41.6
10:28,28.8,61.6,355,41.6
10:28,28.8,61.6,353,40.7
10:28,28.8,61.6,352,40.7
10:29,28.8,61.5,351,41.0
10:29,28.8,61.2,353,43.3
10:29,28.8,61.3,358,42.1
10:29,28.8,61.3,360,41.5
10:29,28.8,61.2,363,42.9
10:29,28.8,61.2,365,41.1
10:29,28.8,61.3,367,40.7
10:29,28.8,61.3,368,41.4
10:29,28.8,61.3,370,41.3
10:29,28.8,63.1,373,41.2
10:29,28.8,63.9,375,41.2
10:29,28.7,63.5,378,41.2
10:29,28.7,63.2,380,40.9
10:29,28.8,63.0,381,41.0
10:29,28.8,62.9,382,40.9
10:30,28.7,62.6,383,41.0
10:30,28.7,62.3,385,40.5
10:30,28.8,62.5,385,40.1
10:30,28.7,62.8,391,41.3
10:30,28.7,62.9,390,41.8
10:30,28.7,62.7,392,41.7
10:30,28.8,62.7,394,41.8
10:30,28.7,62.5,399,41.3
10:30,28.7,62.2,403,41.4
10:30,28.8,62.1,408,41.1
10:30,28.7,62.2,412,41.5
10:30,28.7,62.2,415,43.0
10:30,28.7,62.2,419,41.3
10:30,28.7,62.1,418,40.9
10:30,28.8,62.1,416,41.7
10:31,28.7,62.1,412,41.4
10:31,28.8,62.2,407,40.9
10:31,28.8,62.2,402,41.7
10:31,28.7,62.1,397,41.1
10:31,28.7,62.2,394,42.0
10:31,28.7,62.4,391,41.5
10:31,28.8,62.5,389,40.4
10:31,28.7,62.7,388,41.0
10:31,28.7,62.6,389,40.6
10:31,28.8,62.5,390,41.6
10:31,28.7,62.4,392,41.3
10:31,28.7,62.4,393,41.3
10:31,28.8,62.4,395,40.5
10:31,28.8,62.3,397,40.0
10:31,28.8,62.4,398,41.2
10:32,28.8,62.4,399,41.8
10:32,28.8,62.4,397,41.3
10:32,28.8,62.4,394,41.0
10:32,28.8,62.3,391,40.6
10:32,28.8,62.4,389,41.3
10:32,28.8,62.3,387,41.9
10:32,28.8,62.3,389,40.6
10:32,28.8,62.3,389,42.5
10:32,28.8,62.3,388,41.0
10:32,28.8,62.5,389,40.9
10:32,28.8,62.8,387,41.2
10:32,28.8,62.8,396,41.4
10:32,28.8,62.8,400,40.9
10:32,28.8,62.8,404,40.7
10:32,28.9,62.8,405,40.9
10:33,28.8,62.7,404,41.0
10:33,28.8,62.7,403,40.2
10:33,28.8,62.5,402,40.2
10:33,28.8,62.9,403,41.4
10:33,28.8,63.3,404,40.1
10:33,28.8,63.2,405,40.7
10:33,28.8,62.9,407,41.0
10:33,28.8,62.7,408,41.5
10:33,28.9,62.7,410,41.2
10:33,28.9,62.6,410,40.7
10:33,28.8,62.6,409,41.1
10:33,28.8,62.5,409,40.9
10:33,28.8,62.4,410,41.0
10:33,28.8,62.5,409,41.7
10:33,28.8,63.6,407,41.2
10:34,28.8,63.9,404,42.1
10:34,28.8,64.7,400,41.3
10:34,28.8,64.3,399,40.7
10:34,28.8,63.5,399,41.7
10:34,28.8,63.0,400,41.0
10:34,28.8,62.9,402,41.9
10:34,28.8,62.7,403,40.8
10:34,28.8,62.5,400,41.3
10:34,28.8,62.6,399,42.4
10:34,28.8,62.5,396,41.8
10:34,28.8,62.2,395,41.4
10:34,28.8,62.2,393,41.9
10:34,28.8,62.3,392,41.4
10:34,28.8,62.2,393,41.8
10:34,28.8,62.2,393,41.6
10:35,28.8,62.5,393,41.2
10:35,28.8,62.2,393,40.9
10:35,28.8,62.1,395,42.1
10:35,28.8,62.1,396,42.6
10:35,28.9,62.2,396,40.4
10:35,28.8,62.5,398,41.8
10:35,28.8,62.8,399,41.4
10:35,28.8,62.7,402,40.9
10:35,28.8,62.4,405,41.0
10:35,28.9,62.4,408,40.8
10:35,28.8,62.5,409,41.2
10:35,28.8,62.4,410,41.6
10:35,28.8,62.4,411,42.2
10:35,28.8,62.5,410,41.6
10:35,28.8,62.4,412,41.6
10:36,28.8,62.5,413,41.5
10:36,28.8,62.6,414,41.2
10:36,28.8,62.6,416,41.6
10:36,28.8,62.6,419,41.8
10:36,28.8,62.5,422,41.4
10:36,28.8,62.5,426,41.5
10:36,28.8,62.4,432,41.2
10:36,28.8,62.4,439,41.0
10:36,28.8,62.2,448,41.3
10:36,28.9,62.2,457,41.3
10:36,28.8,62.2,468,40.4
10:36,28.7,62.4,478,41.3
10:36,28.8,62.3,486,40.8
10:36,28.8,62.0,498,41.9
10:36,28.8,61.9,506,41.4
10:37,28.8,62.0,514,54.9
10:37,28.8,62.2,512,42.6
10:37,28.9,62.3,527,42.0
10:37,28.8,62.5,540,41.6
10:37,28.8,62.6,545,41.9
10:37,28.8,62.9,546,41.0
10:37,28.8,62.8,547,41.4
10:37,28.9,62.8,544,41.8
10:37,28.8,62.6,518,41.3
10:37,28.9,62.5,515,41.8
10:37,28.8,62.7,509,41.3
10:37,28.9,63.0,507,41.9
10:37,28.8,63.0,504,41.2
10:37,28.9,62.7,510,41.5
10:37,28.9,62.5,506,42.0
10:38,28.9,62.8,506,41.5
10:38,28.8,64.0,507,41.3
10:38,28.8,64.3,509,40.8
10:38,28.8,64.1,509,40.8
10:38,28.8,63.9,504,41.1
10:38,28.8,63.5,497,41.3
10:38,28.8,63.3,493,41.2
10:38,28.8,62.7,493,41.4
10:38,28.9,62.6,501,43.0
10:38,28.8,62.8,499,42.8
10:38,28.9,62.8,490,44.3
10:38,28.8,62.9,481,41.5
10:38,28.8,62.8,474,42.3
10:38,28.8,62.7,466,42.1
10:38,28.8,62.7,458,43.3
10:39,28.8,62.7,451,44.4
10:39,28.8,62.6,450,43.8
10:39,28.8,62.5,454,45.7
10:39,28.9,62.4,434,41.8
10:39,28.8,62.3,444,41.9
10:39,28.9,62.4,446,46.9
10:39,28.9,62.5,445,41.5
10:39,28.9,62.6,438,41.5
10:39,28.9,62.6,426,47.3
10:39,28.9,62.8,420,43.5
10:39,28.9,62.8,437,43.0
10:39,28.8,62.8,422,44.1
10:39,28.8,62.6,429,42.9
10:39,28.8,62.4,425,48.3
10:39,28.9,62.2,425,43.7
10:40,28.9,62.3,428,46.5
10:40,28.9,62.3,440,42.0
10:40,28.9,62.3,446,41.0
10:40,28.8,62.3,445,41.4
10:40,28.8,62.3,452,41.2
10:40,28.9,62.4,454,41.6
10:40,28.8,62.5,456,42.6
10:40,28.8,62.8,455,40.5
10:40,28.8,62.8,452,41.9
10:40,28.8,62.8,450,42.4
10:40,28.8,62.7,447,43.9
10:40,28.8,62.6,445,42.6
10:40,28.8,62.4,442,41.0
10:40,28.8,62.4,439,43.4
10:40,28.9,62.5,435,41.8
10:41,28.9,62.4,434,41.2
10:41,28.8,62.4,433,41.0
10:41,28.8,62.9,433,40.9
10:41,28.8,63.0,435,41.2
10:41,28.8,63.0,436,41.0
10:41,28.8,62.9,440,40.9
10:41,28.8,62.8,444,40.9
10:41,28.8,62.6,450,40.7
10:41,28.8,62.2,454,41.2
10:41,28.8,62.1,460,40.7
10:41,28.8,62.0,466,40.8
10:41,28.9,61.9,473,40.7
10:41,28.9,62.0,476,41.2
10:41,28.8,62.2,475,41.3
10:41,28.8,63.5,469,41.7
10:42,28.8,64.0,459,40.9
10:42,28.8,63.8,453,41.2
10:42,28.8,63.4,445,41.0
10:42,28.8,63.2,438,41.8
10:42,28.8,62.7,430,40.9
10:42,28.8,62.5,424,41.2
10:42,28.8,62.4,419,41.9
10:42,28.8,62.3,415,40.6
10:42,28.8,62.4,410,41.3
10:42,28.8,62.4,409,40.5
10:42,28.8,62.4,405,40.6
10:42,28.9,62.4,404,40.9
10:42,28.8,62.4,402,40.9
10:42,28.8,62.4,401,39.8
10:42,28.9,62.5,402,40.6
10:43,28.8,62.7,404,40.9
10:43,28.8,62.7,405,41.2
10:43,28.8,62.8,405,41.3
10:43,28.9,62.9,405,41.3
10:43,28.8,62.8,405,40.8
10:43,28.8,62.9,404,40.7
10:43,28.8,62.9,405,41.0
10:43,28.8,63.0,406,40.8
10:43,28.8,63.0,410,40.5
10:43,28.8,62.8,414,40.5
10:43,28.8,62.6,419,40.5
10:43,28.8,62.7,425,40.7
10:43,28.8,62.8,431,40.5
10:43,28.8,63.0,436,41.7
10:43,28.8,63.0,441,41.3
10:44,28.8,62.9,445,40.9
10:44,28.8,62.8,450,40.8
10:44,28.8,62.7,457,40.5
10:44,28.8,62.7,464,41.3
10:44,28.8,62.7,473,40.7
10:44,28.8,62.7,480,41.1
10:44,28.8,62.6,483,41.4
10:44,28.8,62.8,486,40.5
10:44,28.9,62.7,489,41.2
10:44,28.8,62.7,489,40.9
10:44,28.8,62.8,490,40.8
10:44,28.8,62.8,495,43.2
10:44,28.8,62.8,496,41.3
10:44,28.8,62.7,495,41.1
10:44,28.8,62.6,491,40.7
10:45,28.8,62.6,487,40.8
10:45,28.8,62.7,486,40.5
10:45,28.8,62.7,487,40.4
10:45,28.8,62.8,487,41.3
10:45,28.8,62.8,487,40.4
10:45,28.8,62.8,486,41.4
10:45,28.8,62.8,483,42.0
10:45,28.9,63.0,477,42.0
10:45,28.8,63.1,468,41.5
10:45,28.8,63.1,460,41.6
10:45,28.7,63.3,455,41.0
10:45,28.7,63.3,455,40.9
10:45,28.8,63.4,454,41.3
10:45,28.8,63.5,452,41.1
10:45,28.8,63.4,451,40.5
10:46,28.9,63.4,448,40.4
10:46,28.8,63.5,445,40.3
10:46,28.8,63.4,443,41.3
10:46,28.8,63.9,440,41.6
10:46,28.8,64.6,435,41.3
10:46,28.8,64.3,429,40.4
10:46,28.7,64.2,425,40.9
10:46,28.8,64.1,422,41.6
10:46,28.8,63.9,420,41.2
10:46,28.8,64.1,419,41.1
10:46,28.8,63.9,418,41.6
10:46,28.8,63.8,416,41.6
10:46,28.8,63.5,413,41.6
10:46,28.8,63.5,409,41.5
10:46,28.8,63.5,405,41.1
10:47,28.8,63.4,400,41.7
10:47,28.8,63.4,395,41.7
10:47,28.8,63.5,391,40.6
10:47,28.8,63.5,388,41.3
10:47,28.8,63.7,387,41.1
10:47,28.9,63.8,387,41.0
10:47,28.8,63.9,389,41.2
10:47,28.8,64.0,390,41.8
10:47,28.8,64.1,393,40.9
10:47,28.9,64.0,397,41.5
10:47,28.8,64.1,400,42.0
10:47,28.9,64.0,403,41.9
10:47,28.8,63.9,405,42.3
10:47,28.9,64.0,406,42.0
10:47,28.8,63.9,406,42.5
10:48,28.9,63.9,408,41.3
10:48,28.8,63.8,409,41.4
10:48,28.8,63.8,410,41.1
10:48,28.8,63.8,410,41.5
10:48,28.8,63.8,413,42.1
10:48,28.8,63.8,415,42.1
10:48,28.8,63.7,420,41.0
10:48,28.8,63.7,424,41.3
10:48,28.8,63.9,425,41.5
10:48,28.8,64.0,423,40.9
10:48,28.9,64.0,420,39.8
10:48,28.8,63.9,415,41.3
10:48,28.8,64.0,410,40.2
10:48,28.8,64.0,406,40.9
10:48,28.8,64.0,403,41.0
10:49,28.8,64.0,401,41.7
10:49,28.8,64.0,400,41.1
10:49,28.8,64.0,400,41.6
10:49,28.8,64.0,400,41.3
10:49,28.8,63.9,400,41.3
10:49,28.8,63.8,401,41.6
10:49,28.8,64.0,403,41.3
10:49,28.8,64.5,405,41.1
10:49,28.8,64.5,409,41.5
10:49,28.9,64.5,411,40.5
10:49,28.8,64.3,413,40.7
10:49,28.8,64.3,417,41.1
10:49,28.8,64.3,420,41.5
10:49,28.8,64.3,423,41.4
10:49,28.8,64.4,424,41.8
10:50,28.8,64.3,423,41.7
10:50,28.8,64.4,422,40.2
10:50,28.8,64.4,419,41.0
10:50,28.9,64.4,416,41.1
10:50,28.7,64.4,414,40.8
10:50,28.8,64.4,414,41.1
10:50,28.8,64.5,414,40.9
10:50,28.8,64.5,415,41.3
10:50,28.8,64.4,415,40.7
10:50,28.9,64.4,414,41.7
10:50,28.8,64.4,411,41.3
10:50,28.8,64.5,407,41.6
10:50,28.8,64.6,405,40.8
10:50,28.8,64.7,402,41.9
10:50,28.8,64.6,400,42.0
10:51,28.8,64.7,399,42.2
10:51,28.8,64.9,398,41.3
10:51,28.8,65.9,395,41.1
10:51,28.8,65.9,394,41.9
10:51,28.8,65.8,392,40.6
10:51,28.8,65.7,391,41.3
10:51,28.7,65.1,390,41.0
10:51,28.8,65.0,388,41.2
10:51,28.7,65.0,386,41.0
10:51,28.7,65.0,388,41.6
10:51,28.8,65.1,390,41.4
10:51,28.8,65.0,394,41.6
10:51,28.8,64.9,396,41.4
10:51,28.8,65.0,398,40.6
10:51,28.8,64.9,397,40.7
10:52,28.8,64.8,396,41.2
10:52,28.7,64.8,396,40.9
10:52,28.8,64.8,398,41.3
10:52,28.8,64.7,400,40.7
10:52,28.8,65.0,400,41.1
10:52,28.8,65.2,403,41.5
10:52,28.8,65.2,409,41.1
10:52,28.8,65.3,415,41.1
10:52,28.8,65.4,419,40.9
10:52,28.8,65.5,420,40.8
10:52,28.8,65.3,421,41.3
10:52,28.8,65.3,421,41.3
10:52,28.9,65.3,421,41.7
10:52,28.8,65.2,419,41.8
10:52,28.8,65.1,415,41.9
10:53,28.8,65.1,411,42.3
10:53,28.8,65.1,407,42.3
10:53,28.9,65.1,403,42.1
10:53,28.8,64.9,400,41.1
10:53,28.8,64.9,396,41.0
10:53,28.8,64.9,393,41.4
10:53,28.8,65.0,391,41.2
10:53,28.8,65.0,388,41.2
10:53,28.8,65.1,385,41.9
10:53,28.8,65.2,382,42.2
10:53,28.8,65.3,380,41.2
10:53,28.8,65.4,382,41.4
10:53,28.8,65.1,386,41.5
10:53,28.8,65.0,391,41.6
10:53,28.8,65.0,395,41.6
10:54,28.8,65.0,399,41.6
10:54,28.8,65.3,400,42.5
10:54,28.8,65.4,398,41.9
10:54,28.7,65.6,396,41.5
10:54,28.8,65.5,395,41.3
10:54,28.8,65.7,392,42.1
10:54,28.8,65.7,389,41.1
10:54,28.8,65.6,385,40.3
10:54,28.8,65.5,382,41.8
10:54,28.9,65.8,380,41.4
10:54,28.8,66.0,380,41.0
10:54,28.8,66.1,380,41.2
10:54,28.8,66.0,381,41.6
10:54,28.8,65.6,384,41.8
10:54,28.8,65.5,385,41.0
10:55,28.8,65.3,387,42.0
10:55,28.9,65.2,389,41.6
10:55,28.8,65.3,392,40.9
10:55,28.8,65.3,396,40.9
10:55,28.8,65.3,401,41.4
10:55,28.8,65.3,405,41.7
10:55,28.8,65.4,407,41.5
10:55,28.8,65.2,406,41.2
10:55,28.9,65.1,406,41.1
10:55,28.8,65.3,406,41.3
10:55,28.8,65.3,406,41.4
10:55,28.8,65.4,405,42.9
10:55,28.8,65.4,404,41.4
10:55,28.8,65.5,402,44.3
10:55,28.8,65.5,398,47.8
10:56,28.8,65.6,341,48.2
10:56,28.8,65.5,366,50.5
10:56,28.8,66.0,319,48.8
10:56,28.8,66.1,343,54.5
10:56,28.8,65.9,356,45.9
10:56,28.8,65.9,375,43.7
10:56,28.8,65.8,379,42.4
10:56,28.9,65.9,386,74.0
10:56,28.8,65.8,386,49.3
10:56,28.8,65.6,390,57.6
10:56,28.8,65.4,390,43.2
10:56,28.9,65.3,391,41.2
10:56,28.8,65.2,240,41.2
10:56,28.8,65.8,390,41.6
10:56,28.8,65.8,390,40.6
10:57,28.9,65.6,394,42.2
10:57,28.9,65.3,399,40.9
10:57,28.9,65.4,404,41.1
10:57,28.9,65.3,406,41.7
10:57,28.9,65.3,407,39.7
10:57,28.9,66.5,405,42.0
10:57,28.8,67.2,403,41.4
10:57,28.9,66.9,402,41.0
10:57,28.8,66.7,402,40.6
10:57,28.9,66.7,401,41.2
10:57,28.9,66.6,400,41.0
10:57,28.9,66.3,398,40.7
10:57,28.9,65.9,396,41.4
10:57,28.9,65.7,368,40.8
10:57,29.0,65.5,294,41.2
10:58,28.9,66.4,390,41.4
10:58,28.9,67.1,388,40.5
10:58,28.9,67.1,388,41.8
10:58,28.9,66.8,390,41.0
10:58,28.9,66.4,391,40.7
10:58,28.9,66.4,392,40.9
10:58,28.9,66.2,390,42.8
10:58,28.9,66.1,390,40.9
10:58,28.9,65.8,366,41.4
10:58,28.9,66.2,368,40.9
10:58,28.9,66.4,373,41.3
10:58,28.9,65.7,377,41.3
10:58,28.9,65.3,378,43.8
10:58,28.9,65.1,375,41.7
10:58,28.9,64.9,374,43.1
10:59,28.9,64.8,372,42.7
10:59,28.9,64.9,390,45.0
10:59,28.9,65.3,380,41.2
10:59,29.0,65.4,375,41.2
10:59,28.9,65.4,374,41.0
10:59,28.9,65.1,375,41.2
10:59,29.0,65.0,374,40.1
10:59,29.0,64.8,379,41.0
10:59,29.0,64.9,379,40.9
10:59,29.0,64.7,380,40.5
10:59,29.0,64.7,377,41.9
10:59,28.9,64.9,363,40.4
10:59,29.0,65.2,362,42.2
10:59,28.9,65.4,360,40.8
10:59,29.0,65.3,361,40.9
11:0,29.0,65.2,366,44.7
11:0,29.0,65.2,364,41.4
11:0,29.0,65.2,371,40.3
11:0,29.0,65.1,379,41.8
11:0,29.0,65.0,387,42.3
11:0,29.0,65.0,386,41.0
11:0,29.0,65.1,391,41.3
11:0,29.0,65.3,395,40.5
11:0,29.0,65.5,396,40.4
11:0,28.9,65.6,399,41.1
11:0,29.0,65.5,401,41.0
11:0,29.0,65.4,411,41.0
11:0,29.0,65.4,421,40.6
11:0,29.1,65.4,433,40.3
11:0,29.0,65.3,442,43.2
11:1,29.1,65.3,450,41.5
11:1,29.0,65.3,457,41.8
11:1,29.0,65.5,459,41.1
11:1,29.0,65.5,459,41.2
11:1,29.0,65.3,455,42.3
11:1,29.0,65.2,448,43.0
11:1,29.0,64.9,438,43.1
11:1,29.0,65.0,427,46.4
11:1,29.0,65.2,416,43.3
11:1,29.0,65.3,407,43.1
11:1,29.0,65.2,403,42.4
11:1,29.0,65.1,400,41.6
11:1,29.0,65.0,395,41.6
11:1,29.0,65.1,397,42.0
11:1,29.0,65.2,390,41.7
11:2,29.0,65.2,388,42.3
11:2,29.0,64.8,386,42.3
11:2,29.0,64.7,387,43.0
11:2,29.0,64.8,386,42.7
11:2,29.0,64.8,384,42.1
11:2,29.0,64.6,388,42.8
11:2,29.0,64.5,384,41.1
11:2,29.0,65.0,380,41.1
11:2,29.0,65.4,382,41.3
11:2,29.0,65.3,386,41.6
11:2,29.0,65.2,390,41.7
11:2,29.0,65.1,397,42.1
11:2,29.0,65.2,403,42.7
11:2,28.9,65.2,410,41.5
11:2,29.0,65.2,419,42.1
11:3,29.0,65.2,426,41.6
11:3,29.0,65.1,433,41.8
11:3,29.0,65.0,439,41.2
11:3,29.0,64.8,449,41.1
11:3,29.0,64.2,452,42.5
11:3,29.0,64.4,450,41.9
11:3,29.0,64.4,444,41.9
11:3,29.0,64.6,440,40.6
11:3,29.0,64.5,436,43.2
11:3,29.0,64.6,414,43.3
11:3,29.0,64.8,409,42.5
11:3,29.0,64.9,399,43.1
11:3,29.0,65.0,324,41.9
11:3,29.0,64.6,319,41.1
11:3,29.0,64.5,312,41.9
11:4,29.0,64.3,307,42.5
11:4,29.0,64.2,301,41.9
11:4,29.0,64.4,345,41.0
11:4,29.0,64.2,340,42.7
11:4,29.0,64.2,335,40.9
11:4,29.0,64.3,333,43.8
11:4,29.0,64.4,331,40.8
11:4,29.0,64.6,332,41.6
11:4,29.0,64.7,333,41.2
11:4,29.0,64.4,333,42.1
11:4,29.0,64.4,333,42.2
11:4,29.0,64.4,336,40.9
11:4,29.1,64.4,340,41.8
11:4,29.1,64.1,341,41.7
11:4,29.0,64.0,342,40.5
11:5,29.0,63.9,345,41.6
11:5,29.0,63.9,345,41.8
11:5,29.0,63.8,348,41.3
11:5,29.1,63.8,350,41.1
11:5,29.0,63.7,355,41.3
11:5,29.0,63.8,359,41.2
11:5,29.0,63.9,367,41.3
11:5,29.0,63.9,375,40.9
11:5,29.0,64.0,384,41.4
11:5,29.0,63.9,390,41.7
11:5,29.0,63.7,396,40.9
11:5,29.0,63.6,397,41.7
11:5,29.0,63.5,402,41.7
11:5,29.0,63.7,408,41.0
11:5,29.0,63.7,405,41.5
11:6,29.1,63.8,405,42.1
11:6,29.1,64.0,400,41.0
11:6,29.0,64.1,395,41.6
11:6,29.1,64.1,390,41.5
11:6,29.0,64.0,385,41.9
11:6,29.0,63.8,380,41.6
11:6,29.1,63.7,379,40.6
11:6,29.0,63.8,375,41.5
11:6,28.9,63.9,374,42.3
11:6,29.0,65.9,371,41.6
11:6,28.9,66.1,367,42.2
11:6,28.9,65.6,365,41.3
11:6,28.9,65.5,364,42.2
11:6,28.9,65.3,361,41.4
11:6,28.9,65.3,357,42.2
11:7,29.0,65.3,356,43.7
11:7,28.9,65.2,352,41.9
11:7,29.0,65.0,352,42.3
11:7,29.0,65.0,353,41.8
11:7,29.0,65.1,352,42.1
11:7,28.9,65.4,350,41.6
11:7,28.9,65.4,348,41.6
11:7,29.0,65.3,346,41.4
11:7,29.0,65.1,344,42.1
11:7,28.9,64.8,340,42.1
11:7,29.0,64.9,339,42.0
11:7,29.0,65.0,340,42.0
11:7,29.0,65.2,337,41.7
11:7,28.9,65.3,341,41.8
11:7,28.9,65.0,339,40.6
11:8,29.0,64.9,342,41.0
11:8,29.0,64.8,349,42.2
11:8,29.0,65.1,350,41.3
11:8,29.0,66.5,353,41.2
11:8,28.9,66.4,353,40.7
11:8,28.9,66.5,357,40.5
11:8,28.9,66.6,361,41.1
11:8,28.9,66.3,360,42.1
11:8,28.9,65.8,355,40.8
11:8,28.9,65.8,349,41.2
11:8,29.0,65.6,344,41.6
11:8,28.9,65.4,339,41.0
11:8,28.9,65.3,333,41.0
11:8,29.0,65.4,329,40.9
11:8,28.9,65.0,327,41.2
11:9,28.9,64.8,329,41.4
11:9,28.9,64.7,329,42.1
11:9,29.0,64.8,330,41.6
11:9,28.9,65.0,330,41.6
11:9,29.0,65.0,335,42.9
11:9,28.9,65.1,335,41.4
11:9,29.0,65.1,336,41.4
11:9,28.9,65.1,336,41.1
11:9,28.9,65.1,340,41.7
11:9,29.0,65.0,341,41.0
11:9,28.9,64.7,331,40.3
11:9,29.0,64.7,328,41.2
11:9,29.0,64.7,326,41.8
11:9,29.0,64.5,325,40.6
11:9,28.9,64.4,325,40.8
11:10,29.0,64.7,317,41.1
11:10,29.0,64.8,320,41.2
11:10,29.0,64.9,321,40.8
11:10,29.0,65.0,325,41.6
11:10,29.0,64.9,329,42.5
11:10,29.0,64.7,334,41.4
11:10,29.0,64.6,340,42.7
11:10,29.0,64.5,347,42.1
11:10,29.0,64.5,351,40.5
11:10,29.0,64.5,354,41.2
11:10,29.0,64.5,352,41.8
11:10,29.0,64.5,350,41.6
11:10,29.0,64.1,347,41.3
11:10,29.0,64.2,344,42.0
11:10,29.0,64.2,340,41.8
11:11,29.0,64.5,337,44.3
11:11,29.0,64.8,330,41.3
11:11,29.0,65.0,324,41.1
11:11,29.0,64.9,321,40.3
11:11,29.0,64.8,318,41.6
11:11,29.0,64.7,315,42.8
11:11,29.1,64.5,315,41.2
11:11,29.0,64.7,312,41.1
11:11,29.0,64.8,311,41.3
11:11,29.0,64.7,305,41.0
11:11,29.0,64.7,305,41.2
11:11,29.0,64.9,305,43.0
11:11,29.0,64.8,305,42.0
11:11,29.0,64.8,305,41.7
11:11,29.0,64.6,302,40.1
11:12,29.0,64.6,301,41.2
11:12,29.0,64.7,300,41.2
11:12,29.0,64.8,299,41.4
11:12,29.0,64.5,299,41.7
11:12,29.0,64.2,299,42.4
11:12,29.0,63.9,300,43.5
11:12,29.0,63.8,302,42.4
11:12,29.0,64.7,305,41.6
11:12,29.0,65.6,306,40.9
11:12,29.0,65.7,309,40.5
11:12,29.0,65.6,311,41.8
